loss,test loss
0.10195301954246047,0.025136473
0.018743499640805936,0.011736269
0.015062114762039341,0.010831289
0.014432449750227845,0.01050849
0.014128020739922273,0.010335819
0.013960305947679372,0.010250802
0.01387448266766329,0.010193704
0.013824490727341954,0.010184618
0.013798872977682394,0.01015548
0.013786306946383949,0.010157435
0.013775554050377866,0.010154843
0.013771062281600495,0.010151616
0.013767976763110664,0.010143192
0.013771129070065129,0.010147906
0.01376633062471996,0.010156652
