Time,THCP,THCP01,THCP02,THCP03,THCP04,THCP05,THCP06,THCP07,THCP08,THCP09,THCP10,THCP11,THCP12,THCP13,THCP14,THCP15,THCP16,THCP17,GAS,GAS01,GAS02,GAS03,GAS04,GAS05,GAS06,GAS07,GAS08,GAS09,GAS10,GAS11,GAS12,GAS13,GAS14,GAS15,GAS16,GAS17,GAS18,GAS19,GAS20,GAS21,GAS22,GAS23,GAS24,GAS25,GAS26,GAS27,GAS28,GAS29,GAS30,GAS31,GAS32,GAS33,GAS34,GAS35,GAS36,GAS37,GAS38,GAS39,GAS40,GAS41,GAS42,Average_of_temperature
92.711566,86.878883,103.22076,89.667556,266.44395,279.90846,318.27662,106.71986,94.26515,83.268533,258.58764,272.85673,322.30406,129.54525,104.58252,83.191676,269.69694,272.04909,317.49288,1.6545312,1.5633819,1.4119588,3.5766709,3.6516723,4.2002206,2.3726047,1.9906442,1.6597894,4.0045954,4.1687052,4.9436598,4.4259211,2.9233204,1.9318993,5.2171739,4.8118826,4.7418102,494.10309,494.10309,459.46294,428.63533,403.46186,496.67832,496.67832,468.29483,441.24679,418.22227,500.22428,500.22428,479.31856,457.98935,434.37723,510.99346,510.99346,503.78748,478.67336,452.85621,526.87227,526.87227,512.69288,476.90696,460.71344,477.3752932
93.009581,86.62678,103.30195,90.163897,268.19876,283.17113,319.40676,107.16729,94.206619,83.548722,258.39744,277.8464,324.36953,129.73799,104.47493,82.760748,269.747,275.29944,313.15515,1.7576664,1.620864,1.4403258,3.7048756,3.9717984,4.2108627,2.5204573,2.0718948,1.6697058,4.1489627,4.5211157,4.6348312,4.6867632,3.041228,1.9518524,5.3159731,4.9514493,4.3293226,448.87707,448.87707,453.98784,453.74798,449.07322,432.89539,432.89539,446.35599,448.54895,447.63061,423.20895,423.20895,442.04801,444.85391,442.74143,417.82253,417.82253,446.15721,443.60926,437.71349,425.36436,425.36436,466.63715,456.41188,443.40595,440.77037920000004
93.305961,88.130701,102.66056,90.992168,270.75164,288.25299,321.29277,107.41353,94.653349,83.749536,259.47238,283.04752,324.63528,129.95653,104.27536,82.586246,270.93841,277.81216,309.55958,1.8291453,1.6900624,1.4916375,3.9381862,4.2626548,4.2452212,2.6226844,2.1479513,1.6995102,4.4312088,4.6796452,4.4508185,4.8230976,3.0954167,1.9587223,5.7629836,5.0351037,4.3161113,388.87752,388.87752,388.92579,393.58538,400.78306,383.10517,383.10517,386.07292,392.56514,397.77062,382.52775,382.52775,385.66467,396.37962,405.2199,388.92958,388.92958,395.50438,415.06899,432.00977,428.06061,428.06061,427.8058,449.36453,470.36735,403.2035672
93.611172,89.735172,102.94327,91.917879,273.41985,290.02446,322.70873,107.14053,95.121717,83.598703,263.41695,285.06396,327.34664,129.41693,103.83715,82.20333,272.90412,278.80853,310.76196,1.6855241,1.5653864,1.4169048,3.8747685,4.0059998,4.1727545,2.3090377,1.9193796,1.5937049,4.3262827,4.2681605,4.4799471,4.1209237,2.731995,1.8140683,5.3561842,4.6350987,4.4089941,430.23998,430.23998,399.86215,393.8964,377.66367,470.93757,470.93757,445.19005,431.40802,397.70374,517.26689,517.26689,499.06281,473.73092,438.9493,557.54804,557.54804,538.58359,513.16174,478.30966,580.43201,580.43201,562.02671,528.4305,495.3335,483.44646960000006
93.9025,91.364752,104.33175,92.569066,273.75845,291.17824,323.33051,106.84723,95.415332,83.457752,267.45952,285.49355,331.06868,128.46266,103.26473,81.767193,274.19282,278.62585,312.1884,1.7362754,1.6067016,1.4464424,3.7703861,3.9232866,4.2106162,2.4427259,1.9779666,1.619365,4.3554772,4.1028749,4.6093299,4.5339868,2.8540454,1.824314,5.360979,4.5142745,4.4091289,441.10228,441.10228,458.96259,481.13421,479.85121,457.92389,457.92389,477.15584,494.16345,493.50807,487.66797,487.66797,495.51463,499.89581,494.15043,521.71667,521.71667,510.9946,504.25273,489.64174,547.22557,547.22557,518.98672,506.60972,484.16013,492.0101856000001
94.207294,93.445296,105.73579,92.793746,274.2341,293.23811,325.67211,106.80977,95.594638,83.685719,269.21472,285.43074,331.5276,128.03673,102.80429,81.60659,274.17568,277.69487,310.06747,1.8985042,1.7181485,1.5287757,3.8137587,4.0761537,4.4188216,2.736175,2.1469782,1.7364502,4.4317068,4.239304,4.6003778,5.2085794,3.1593447,2.0221141,5.8175036,4.7841284,4.4145542,445.86253,445.86253,450.35592,465.66808,462.3311,452.03059,452.03059,462.66588,476.38108,470.33254,456.60806,456.60806,470.33828,484.02624,479.85045,471.29661,471.29661,479.75133,489.52837,485.56466,492.97407,492.97407,491.52427,493.16586,484.60248,471.3452104
94.520267,94.497879,106.80876,92.710953,275.92855,295.59734,329.8262,106.87254,95.668656,84.213157,269.91254,285.32643,326.88287,128.27016,102.70949,81.648738,273.27639,276.50861,306.70638,1.8827134,1.7634278,1.5601707,3.9622927,4.2773436,4.5870794,2.6861909,2.1947686,1.7577077,4.565546,4.4095166,4.2361511,4.9375602,3.1824901,2.042443,6.2590681,5.0169987,4.300002,413.65588,413.65588,413.96961,419.32737,428.50592,430.04776,430.04776,426.66023,426.3782,431.70153,460.94337,460.94337,452.25746,437.37472,433.02374,500.93042,500.93042,479.71965,444.97554,431.74086,530.88308,530.88308,492.65606,436.91332,419.59754,449.9089107999999
94.82032,95.630224,107.55199,92.266852,278.34142,298.60794,330.11786,106.82194,95.526041,84.727485,270.86588,285.49612,321.02038,129.06437,102.94128,81.719331,272.34131,275.43947,303.16951,1.8569135,1.7443408,1.5141061,4.1076158,4.3331534,4.2517578,2.5693001,2.136471,1.7260572,4.7244065,4.4605834,3.9720235,4.5897575,3.0573319,2.0221795,6.4332975,5.1408145,4.2442393,515.34445,515.34445,498.6442,466.70237,444.42103,538.60972,538.60972,512.65505,480.64345,456.65566,539.27716,539.27716,506.00736,480.69542,458.12497,518.65285,518.65285,491.19218,470.4908,443.83556,500.63473,500.63473,480.87519,458.65566,433.83374,492.3388183999999
95.120372,98.207242,108.97706,91.4909,281.62265,299.45272,326.6707,106.65546,95.214553,85.220209,272.50003,285.91022,316.70514,130.28807,103.17919,82.182306,271.79404,274.9602,299.07863,1.8857578,1.7344625,1.4770277,4.2289196,4.1610224,3.8596157,2.5326029,2.1404905,1.7338122,4.8080896,4.4612383,4.0213839,4.3371152,3.0231802,2.0357581,6.3724904,5.1792976,4.2233474,518.92841,518.92841,487.20325,453.53815,442.14982,532.95863,532.95863,488.17346,445.60127,430.36632,542.44266,542.44266,492.9201,442.33697,419.26759,550.01726,550.01726,498.46183,449.5725,422.83911,570.67601,570.67601,529.35678,482.26229,453.0225,494.68471519999997
95.403565,101.14709,110.70629,91.004716,284.78012,296.99036,323.68584,106.52256,95.003977,85.680099,274.20642,286.47576,314.27497,131.74405,103.20558,83.116421,271.94626,275.35398,295.99801,1.8713264,1.6769713,1.4530644,4.2334264,3.8898118,3.8463197,2.5216698,2.088191,1.7093288,4.7928464,4.4490775,4.1342016,4.3279066,2.9550829,1.9944019,6.2641505,5.2076116,4.3058344,494.33463,494.33463,494.98872,482.32359,452.64546,483.48972,483.48972,487.63242,480.44695,455.05683,481.65645,481.65645,483.33305,483.38877,466.97252,493.84904,493.84904,484.33359,490.70714,488.43768,532.45967,532.45967,498.49031,508.05453,513.81375,489.68817319999994
