time,Real,Predicted Value
45.029371,42.210178175277406,43.03049322269715
45.314526,42.70872115171255,43.68001919456868
45.613198,43.20821664883279,44.29196928376995
45.930564,43.70493501897785,45.03940591521759
46.228094,44.180043869847296,45.77075553065048
46.533559,44.66668245443152,46.55089113886075
46.839024,45.13479345333455,47.32118826675041
47.10085,45.51119576067768,47.860408109863926
47.415043,45.87581221207736,48.21884376037373
47.701059,46.21222558434802,48.56109079266237
48.04428,46.52947424043479,48.976559148369745
48.313953,46.84533856645923,49.41268661938028
48.628571,47.16662379353812,49.90909806619348
48.911728,47.50566823961225,50.4186331313345
49.223245,47.908440552943766,50.728231987963724
49.521195,48.45469846556374,51.143768078475375
49.809834,49.06749947324368,51.76408341600431
50.11586,49.65270489832042,52.839525837142276
50.421886,50.19928031783542,54.08454234077682
50.701134,50.679441761761076,55.27757238213209
51.010526,51.11085319702413,56.16244504816159
51.327949,51.48707135036814,56.90339607210012
51.631265,51.837745015650825,57.531009834789444
51.917697,52.184809685893356,58.054007192279656
52.206593,52.57713390566582,58.619372669842406
52.512892,53.048580843679275,59.34047739612906
52.802541,53.55496200699636,60.16035640074631
53.109087,54.103906027948256,60.861597895680006
53.418943,54.658198981725064,61.57537032940414
53.708143,55.1816641327073,62.077793240096526
54.011113,55.6676888706278,62.29012491779022
54.317871,56.142145774006124,62.54638261605473
54.600567,56.610294873736564,63.091935663367735
54.923071,57.13217460695627,64.25672029134132
55.214591,57.82168104704972,65.83602498776247
55.521617,58.650818552725994,67.39541565172746
55.812401,59.41024001110462,68.70471248461675
56.128101,60.055752695823,69.70568048845692
56.415101,60.58632365111595,70.77729589315348
56.707857,61.03154028617482,72.11575255928214
57.013363,61.502530014259435,73.9181248998742
57.310545,61.987054002922775,75.30694239297958
57.623792,62.50498395036834,76.03075651143713
57.911269,63.0812674316948,76.5872317959391
58.205431,63.697086871590145,77.4654812681383
58.522926,64.34007643484935,78.66408249714502
58.818889,64.95901590916651,80.00543482615635
59.117874,65.61394373167879,81.16708671943232
59.429199,66.63397484949644,82.13142712786205
59.707515,68.13487227654673,83.16912432931908
60.017458,70.05500157436678,83.8442371235046
60.310496,72.33560703367537,84.24282257924702
60.620439,74.40531594645579,85.05784161165771
60.930383,76.13136386290836,87.11504921962454
61.206565,77.53220428377215,89.95123247727848
61.511394,78.41460674615831,92.3248124223018
61.80673,78.915924732856,93.8860403928327
62.111751,79.30978145257514,94.06101632597002
62.418216,79.79165955044658,93.53977160654037
62.719698,80.36487379845444,93.11854579246982
63.021179,81.13841373009865,93.55716251753736
63.316611,82.15733569049635,94.56956923644908
63.611438,83.18458479839431,95.79264813034983
63.920716,84.10981259078187,97.2606899439026
64.226499,84.90200499415266,98.98239013260594
64.501572,85.62261864310834,100.76688048487001
64.830752,86.32408027615593,101.96738675524689
65.123357,87.06837993948069,103.16425227989411
65.415962,87.89062966224748,103.95876460031124
65.708566,88.7820408536019,104.65711043236229
66.001171,89.73625067536761,105.09166306917348
66.330351,90.7625726631321,105.33002184540895
66.600412,92.00073525125931,106.44813719323868
66.908608,93.40517408360007,108.47661677734338
67.200251,94.89011573081888,110.99904395475585
67.515062,96.28580830655794,113.24654402847618
67.824519,97.3107205637085,114.91260007546953
68.113631,98.28688069548382,115.78539689592478
68.414308,99.41767091856306,116.65959074671815
68.706889,100.64142716050652,117.89702095227416
69.008025,101.89110889878535,120.0689289844262
69.302875,103.08982866369954,122.60582600940143
69.620587,104.29334066601601,124.92169590118445
69.9268,105.39851866622966,126.60377122938829
70.212203,106.56784152608951,127.48626259370506
70.519984,108.2206892862497,127.0807851216279
70.822941,110.75569820355582,126.55775389673555
71.121446,113.4724226670244,126.78559684460768
71.408212,115.74993772588805,127.68842558390732
71.721048,117.74526112330128,128.69251785559456
72.023456,119.97642864234136,130.5067353200838
72.30162,122.4379537638622,133.49267176313404
72.606578,124.73273273096483,136.81541952043003
72.910258,126.21409290040772,139.10867445443654
73.205877,127.68314226917406,140.21374238559324
73.507407,130.430389728818,140.39208812524313
73.825701,134.25555192995586,140.46878932423138
74.124384,137.70797797003183,140.7288232378341
74.403594,140.5462525397677,141.3728796242606
74.718682,143.77611047985428,142.87378975158668
75.011534,148.0499310907931,144.72582863741167
75.319582,152.63720297535417,146.66943651176274
75.623504,156.54942133368345,148.48032650399207
75.921034,159.63871262120324,150.1997914441544
76.218563,162.40046379581204,151.34873459477873
76.512163,165.17872532896234,151.89613341550816
76.803071,167.9268956753145,152.51635561768123
77.118013,170.95409954786786,153.98443129863617
77.404399,175.18976006344957,155.6524262544018
77.718366,181.6816330419512,156.62737562655076
78.018312,188.27614118262696,157.54834882654492
78.307473,192.64730517415612,159.21836735958823
78.617709,195.41623623801786,161.76155525451026
78.902285,197.10278206330366,164.42891797936517
79.208872,197.82146527033757,166.92989015752428
79.50851,198.4959345838825,168.06739459307704
79.824825,201.02521991022758,169.0144964938194
80.113867,205.96068255615222,169.97819342160855
80.411909,211.95150425374797,172.96612804138482
80.727496,217.7351082513726,177.01309632596403
81.014394,222.36083657105945,180.96196768025536
81.319333,226.20463431022281,183.92075940049332
81.612897,229.88683374009273,185.9321952144729
81.91052,233.4452139477522,187.48449065769034
82.202517,236.02255711772872,187.71031849513537
82.520981,237.5680282794157,187.07464429073758
82.812074,238.89046566433387,187.5458245229592
83.111118,240.2966571347352,192.06695337114803
83.406465,241.57215430029242,200.4972609783244
83.712795,242.61941904285297,208.81187753980308
84.015647,243.91589706403366,214.68944664465494
84.301948,245.82435904181776,214.93290246491193
84.604475,249.23704168548676,213.17752114478404
84.912154,254.9591086134297,211.15048939212065
85.216408,260.7111651259643,213.72923805928585
85.522985,263.29143782622566,220.9521727803022
85.804013,264.2938113272545,230.46445921722884
86.11059,265.08266779151484,241.8127483250689
86.417166,263.79682413460495,250.82930066322504
86.706317,261.75795572489494,255.48925199277068
87.017624,260.775682527034,256.60801082124095
87.307613,261.88316351059296,257.87328003135303
87.621358,263.832113967631,261.38607471573704
87.921555,265.20005220731935,266.9765837200814
88.224566,266.47431321269863,274.07043283785515
88.517672,268.0611026049919,279.07491724933357
88.810287,271.2254355887952,282.9729875004204
89.107643,277.57049337903584,287.35891767928103
89.414437,283.9234761413764,290.49175397909755
89.701672,286.4663253622771,293.30725272089677
90.017398,286.5922782308221,296.6361812790826
90.323021,285.49595655626706,298.7265112063388
90.622427,284.28624681935963,300.3610705693454
90.903984,284.729774317737,303.26340533022204
91.205208,287.9361875486947,306.5864070930341
91.512711,292.13305295512924,309.623195440392
91.823423,295.4034925098257,311.75223580829
92.10047,297.3901543191426,313.7511237497781
92.402353,298.95215277307204,316.32887332858024
92.712923,300.4278401526571,319.1968326762886
93.010354,301.194716672931,322.1267693699064
93.325286,300.8832551091843,324.7887471778216
93.603858,300.7879183721705,325.1489608669436
93.911982,305.5924665751372,324.63133149269197
94.208073,310.8522095965171,325.4417784258143
94.521437,312.81987179323556,326.83159500728266
94.809838,315.22228983117793,328.553786273317
95.122273,317.5154177624264,330.6559020565166
95.410674,319.631927191534,332.5310046431964
95.715907,323.0234765762699,333.4414958822294
96.010676,325.5629898580602,333.16476533937345
96.312234,326.3138978982268,334.99194555203036
96.618863,326.4346351868428,340.9731658411205
96.910799,326.91660218664487,348.3290301155219
97.200989,327.9968707125872,354.45936857621825
97.51724,329.20055205191437,357.5887504010169
97.82057,330.298025218142,357.0094146200729
98.100568,331.78070621626824,354.23018786596174
98.408565,333.1860340679151,350.8370467133254
98.72319,333.8323257028826,349.6284884680906
99.017481,334.2918386150683,352.77500719837025
99.300095,335.0337040588645,356.4250325962106
99.604625,335.6671599484223,360.38968615989745
99.910538,335.5920081830818,365.40924156532657
100.20451,334.6059249024805,366.0354159634251
100.50025,333.3549308023689,362.22916023952985
100.80109,332.28807376767253,357.7427793459329
101.12396,331.6575982095027,354.5438677445484
101.41991,331.9621000221104,354.16942974652915
101.71587,331.6443560552674,358.4762456739993
102.01183,329.733083083106,367.8062746863293
102.30276,327.1570946092149,374.1833710389909
102.60867,325.0776361180445,375.61304955277376
102.92082,324.0779042743823,377.4986510341159
103.22405,324.1537672551677,384.3540567071488
103.52389,325.0251077773311,389.48046376631805
103.81781,326.1616977930262,390.473185057738
104.10894,327.68363111022836,386.7634514299313
104.40694,329.70246695157476,382.6132383699395
104.71469,331.45188760892665,380.48646711798466
105.00433,332.4761055843334,384.41877731263133
105.3248,333.13702793702384,387.3233134546469
105.62003,333.87713227590893,387.56780223066903
105.90419,334.84526583337794,381.65109934264865
106.20133,336.6482308535074,375.8403675559128
106.52442,339.14784833558105,372.2932990605668
106.81939,340.1993634371097,371.7198562075946
107.12642,341.3991838925933,371.5039853863776
107.40715,343.0310169297279,369.9171282592801
107.70924,344.5896625108459,371.86023658944964
108.01436,346.6484957541153,373.4543752080065
108.31594,348.2301034338817,371.76009068133254
108.60487,349.52692012908375,372.2023312184287
108.92859,350.9748531726181,373.0871848340445
109.20125,352.26364329351384,371.81448172916345
109.51731,353.54366175725625,367.9219995994291
109.81451,355.7017603561872,368.43153466457017
110.11917,358.8473985340113,367.9521754547326
110.41114,361.8395835127557,366.03785441637893
110.71835,364.1585861392363,361.79172887353707
111.00661,367.1645551506502,359.90470496130524
111.32082,370.37765719352984,357.8212501166828
111.61664,371.89271542809837,357.5439776953927
111.90465,373.1927156591012,358.13960369676425
112.22424,376.2822355515854,360.3781712431711
112.50324,379.1258781045599,360.1258929646576
112.81014,379.10596407210375,358.25668330594954
