loss,test loss
0.016240392875343013,0.0024699331
0.003092298267458959,0.0021081662
0.0025618857372154127,0.002053545
0.0024006934544982665,0.0019996886
0.0023219802141662233,0.0020010206
0.0022802460736179963,0.0019681677
0.0022557265685330175,0.0019737592
0.0022402538364840194,0.0019673817
0.0022299829151369447,0.001969741
0.0022264622851120982,0.0019652578
0.0022216547696069133,0.0019596221
0.0022198553747094806,0.0019617362
0.002219010792627545,0.001959719
0.002218368891370055,0.0019620322
0.0022178781010872856,0.0019611882
