loss,test loss
0.02151208811543468,0.008209059
0.0068725227565132364,0.006483388
0.006097990752297037,0.0062638675
0.005939978067476624,0.006206522
0.005887275286812732,0.0061802156
0.0058672351055890845,0.0061689685
0.005859021752701887,0.0061659887
0.005855340687646575,0.006167331
0.005853340726927213,0.0061641503
0.005852603834362821,0.006163248
0.005852177202200266,0.006166182
0.0058519706417018615,0.0061653126
0.005851773415860339,0.006164823
0.005851836745329518,0.0061647748
0.005851821454447797,0.0061644157
