loss,test loss
0.0131264841608196,0.0043158685
0.004239991282553853,0.0038356702
0.003656168085838984,0.0037570188
0.00340482718460411,0.0036673767
0.003252586896845454,0.0037429275
0.003170198371710332,0.0037225825
0.0031205826836103972,0.0037416674
0.0030892958889740542,0.0037499375
0.003070985137888634,0.0037311441
