loss,test loss
0.017812306299321918,0.005532665
0.005502378529575331,0.004744817
0.0047589077454839295,0.004523883
0.004494895688203143,0.0045038178
0.004362061338634254,0.004432979
0.004288526460792222,0.0044204644
0.004244151944530151,0.004396415
0.004217940307274134,0.004393954
0.004203339009176669,0.0043857326
0.004194160410584678,0.0043901596
0.004188295831105988,0.004384384
0.004185519577357384,0.004385853
0.004185245453629762,0.004388144
0.00418330293029396,0.0043866364
0.004182881743193275,0.0043867086
