loss,test loss
0.018961079680643606,0.0056976844
0.005974176541884553,0.00568517
0.005100014863941518,0.005463933
0.00476499269700467,0.0056053107
0.004572786829685137,0.005492014
0.004465347937488765,0.005503322
0.004404679909236665,0.005496096
0.00437160849804458,0.0055143577
