loss,test loss
0.016821371372205147,0.0039073573
0.004198810233958926,0.003358694
0.003557737158663669,0.0032440124
0.0033512111125427848,0.0031208366
0.003245659685838144,0.0030696653
0.003185687441434158,0.0030600128
0.0031526773109902986,0.0030425051
0.0031294082952263726,0.0030354846
0.003118115325501379,0.0030286808
0.003112872340562738,0.0030290552
0.0031090388351147718,0.0030280317
0.0031046110663329415,0.0030282405
0.00310477008466784,0.003024918
0.003102882941201231,0.0030250547
0.0031033678260007904,0.0030235958
