loss,test loss
0.01858647023997178,0.00459465
0.004907402074151042,0.004071415
0.004237887493570926,0.0039390367
0.004018773611406277,0.003767203
0.003898393585811548,0.0037090934
0.003830715219500762,0.0036845207
0.0037903444332210573,0.0036609208
0.0037651340953361767,0.003654042
0.0037532096472155056,0.003647797
0.0037454709347475904,0.0036459693
0.0037397685888041297,0.0036465065
0.00373625137537766,0.0036424617
0.0037347312124449044,0.0036431602
0.003733970273755527,0.0036449276
0.0037330948011964704,0.0036442599
