loss,test loss
0.01839634940846013,0.004830066
0.004884675565721445,0.0041218824
0.004219387193445197,0.0039671087
0.003998973780390939,0.0038856445
0.00388463329872076,0.0038852799
0.003819975187265017,0.0038112581
0.0037807625203777435,0.003796735
0.0037561065392204885,0.0038046897
0.003741183046497193,0.003782225
0.00373295321710756,0.0037869108
0.0037294705930898254,0.0037786113
0.0037236843387967906,0.0037861264
0.003724456018455737,0.0037836537
0.003720931244706222,0.0037847217
0.0037212569553417485,0.003784354
