Time,THCP,THCP01,THCP02,THCP03,THCP04,THCP05,THCP06,THCP07,THCP08,THCP09,THCP10,THCP11,THCP12,THCP13,THCP14,THCP15,THCP16,THCP17,GAS1,GAS2,GAS3,GAS4,GAS5,GAS6,GAS7,GAS8,GAS9,GAS10,GAS11,GAS12,GAS13,GAS14,GAS15,GAS16,GAS17,GAS18,GAS19,GAS20,GAS21,GAS22,GAS23,GAS24,GAS25,Average_of_temperature
108.31936,39.470747,41.235461,42.038338,95.878756,96.18253,198.25901,35.441023,34.938463,29.355418,88.485839,106.03648,108.61158,29.777717,29.846236,27.719784,120.65342,117.04311,110.87862,172.53028,173.53785,165.91984,165.83145,161.87066,162.50348,165.26983,159.61645,165.00335,160.66195,154.82858,155.62751,156.74452,161.56792,161.9934,152.46482,153.78823,155.56264,158.21762,161.66607,151.42802,152.40038,153.54483,155.27346,158.99683,159.87399879999998
108.60349,39.558005,41.154794,42.157701,96.222421,96.636108,198.32315,35.522964,35.183977,29.454767,89.071571,106.99035,109.01184,30.020962,30.023349,27.777746,120.64757,117.85926,110.8838,169.79609,165.58167,161.19284,163.99003,159.84979,164.53566,161.56838,157.63481,159.51309,156.83166,158.10135,158.40701,156.51923,158.48175,158.13459,152.68924,154.872,155.31799,157.1824,159.02424,150.82377,152.55977,153.64806,156.15629,158.45618,158.4347156
108.90508,39.764577,41.010687,42.286731,96.558406,97.078401,202.22271,35.608022,35.376508,29.548381,89.618246,107.9405,109.45182,30.28752,30.206492,27.845252,120.65532,118.60122,111.0702,173.58296,169.87314,168.37301,174.14464,168.17426,159.95232,156.94638,157.32579,162.78751,157.74094,157.06482,154.53029,155.00618,156.2312,155.88638,154.55906,153.81147,153.7794,154.28519,155.00805,151.53228,152.349,151.88455,153.96151,154.53912,158.533178
109.20964,40.089948,40.804396,42.423676,96.788642,97.622644,207.57211,35.695499,35.519124,29.642155,90.077232,108.81151,109.85344,30.579876,30.393264,27.932064,120.70463,119.32203,111.60571,183.18219,182.71695,184.67039,188.12725,185.35644,164.00133,163.45002,169.68662,172.25334,165.91401,153.71326,153.24243,159.48816,162.17818,160.99724,154.56939,151.63013,153.00441,155.28832,157.45148,152.13936,150.50999,149.91538,151.4293,152.32584,163.0896564
109.5068,40.386971,40.598496,42.561694,96.914949,98.266675,207.70765,35.781989,35.60658,29.732939,90.483498,109.48998,110.13691,30.884275,30.56508,28.036172,120.80333,119.9162,112.33382,195.11448,197.58712,198.69679,198.77219,196.60544,181.77409,185.6289,188.7962,187.05175,182.01016,160.75472,167.52705,174.36953,170.42718,167.92923,154.07335,154.84657,161.46874,160.95619,163.00763,152.31932,149.88276,151.76875,155.18803,159.75103,172.65228800000006
109.82409,40.50949,40.441959,42.705395,97.0105,99.033775,204.67359,35.874853,35.652046,29.827328,90.948715,109.99635,110.4285,31.208225,30.718863,28.156953,120.97304,120.37491,113.07621,190.40822,187.84102,185.3539,182.39521,180.08046,190.78263,189.69439,187.76785,185.06738,183.25085,184.79478,185.48848,183.25624,178.87238,179.49277,169.45,173.52559,173.73429,167.2533,169.54964,156.63409,158.41035,163.04251,159.23574,162.84234,177.1289764
110.11454,40.41827,40.347095,42.832117,97.131433,99.905913,202.99111,35.976784,35.666516,29.925538,91.466962,110.4357,110.7565,31.524639,30.848138,28.280061,121.25137,120.73323,113.73308,173.42337,171.60106,173.8692,179.08857,181.68569,176.09689,173.53376,172.89052,173.00784,173.15413,178.39329,175.7454,174.06174,172.86107,172.42994,177.55142,175.03325,172.62506,171.05192,172.36183,170.5805,169.38722,167.76039,164.47565,167.38715,173.20227439999996
110.40866,40.278466,40.351635,42.926686,97.299139,101.00246,204.28761,36.089638,35.660401,30.023241,91.979437,110.9754,111.06021,31.815798,30.950217,28.391574,121.65192,121.08223,114.29147,175.07519,185.55485,193.16424,194.76103,192.23041,171.71487,179.57676,186.49276,188.62121,186.00364,170.05562,173.63803,176.85757,178.01598,175.68447,169.56145,169.80455,169.98809,170.24787,168.58446,168.48941,167.58045,166.48681,165.77527,164.41045,176.33501760000001
110.70988,40.215564,40.491363,43.007568,97.535084,102.3898,209.73125,36.223776,35.650704,30.123751,92.512558,111.67092,111.52997,32.107863,31.032981,28.496866,122.12449,121.64028,114.81265,191.4685,192.81025,191.15338,194.76232,197.53597,186.9927,189.75458,188.53116,189.21566,191.65379,183.74591,187.36477,186.80266,185.54185,186.40442,178.58733,181.66214,181.1294,178.66966,177.76313,172.33763,173.70908,172.31216,170.19804,166.24812,183.8541844
111.01896,40.280713,40.762225,43.09391,97.849668,103.74665,216.98438,36.382408,35.650075,30.225145,93.137577,112.49015,112.3242,32.396842,31.098891,28.600435,122.57722,122.5422,115.32193,193.25031,192.70575,192.71175,195.67436,192.3615,187.7593,186.79621,189.51275,192.81109,190.95102,184.02914,184.2876,186.5657,190.54426,191.7396,182.78781,183.44544,184.03374,187.29908,190.79171,181.11679,180.68938,178.97897,180.23967,183.16051,187.36973759999998
111.31516,40.400451,41.075944,43.195188,98.190189,104.70913,220.19415,36.556572,35.669847,30.325032,93.846477,113.2802,113.12415,32.658548,31.146189,28.705052,122.93501,123.62299,115.73716,189.39837,189.2463,189.51633,193.33992,191.21885,185.24881,183.78566,183.77441,182.88685,179.59635,181.55255,181.55756,183.14073,180.53044,176.999,178.92638,182.13084,183.78929,182.4129,179.42667,179.38844,182.14869,184.20318,184.27826,182.5747,183.64285920000003
111.60571,40.493104,41.359765,43.309757,98.476107,105.39114,220.01646,36.737719,35.717462,30.422238,94.635183,113.98012,113.82359,32.876234,31.176344,28.813336,123.19011,124.73474,116.02908,200.17497,203.9014,200.75917,204.36687,199.66308,187.01032,188.68213,187.87563,190.65203,187.24815,177.81508,177.52019,177.78898,177.75436,175.72584,175.1574,175.82277,174.32313,170.80499,169.42272,176.82125,177.39048,175.13876,171.37557,170.50875,182.9481608
111.91075,40.638649,41.601781,43.445665,98.59776,106.15737,220.3581,36.925118,35.795972,30.518856,95.507572,114.61102,114.42183,33.056012,31.19362,28.931638,123.38772,125.8602,116.2598,208.07782,204.90529,197.96586,196.19945,193.25417,197.13628,198.0746,192.53979,192.58457,187.30996,184.14027,186.54262,183.22521,184.44483,181.31437,173.3483,174.30855,173.06636,173.72879,172.01643,171.78212,170.62414,167.9772,166.67625,167.63594,183.95516680000003
112.203,40.807443,41.803884,43.601732,98.664066,107.03002,220.69477,37.110136,35.903005,30.614958,96.421139,115.18015,114.99376,33.198743,31.203781,29.060465,123.56025,126.96112,116.54453,192.69087,189.68192,185.84729,182.04893,178.98701,191.72935,188.69202,184.72234,182.50556,179.35106,188.18935,187.04509,182.20109,180.91425,178.16063,178.85909,180.37376,175.90177,176.48528,173.97181,170.17967,171.32441,168.36632,169.92065,169.5265,180.30704079999998
112.50755,40.886297,41.98899,43.766844,98.808466,107.67681,218.14527,37.291771,36.035133,30.713069,97.352001,115.72328,115.57147,33.311584,31.216498,29.203184,123.54808,128.05545,116.98643,184.62669,178.40273,172.86247,169.32497,167.889,181.52458,177.97864,174.32644,171.19203,169.15043,181.2863,177.90672,174.49861,172.49918,170.8815,179.29798,176.76257,173.21436,171.90331,170.16863,173.43393,172.78621,169.39372,170.41247,169.48227,174.0482296
112.8088,40.887886,42.183681,43.92966,99.103356,108.12109,214.99854,37.467668,36.190926,30.818354,98.276176,116.24782,116.01585,33.406669,31.2418,29.366898,123.37347,129.26688,117.61184,176.96317,176.48092,173.42987,174.07952,176.60908,170.18122,168.06682,165.4552,164.64607,165.45066,171.38258,168.59882,166.69893,165.10148,164.75054,172.47678,169.72483,167.25518,165.29299,164.71281,171.63582,168.62853,166.69092,166.20768,165.94524,169.05862639999998
113.10825,40.811268,42.393283,44.069962,99.539252,108.48922,210.89533,37.622115,36.36322,30.930245,99.154044,116.6842,116.26867,33.493012,31.285987,29.554653,123.19684,130.64503,118.31163,203.6651,204.04562,200.906,205.41905,206.02605,185.35766,182.10138,176.86434,185.32638,187.88928,168.41185,165.53905,163.32245,168.78096,175.64236,164.69264,163.20057,162.09168,162.42967,169.27869,166.09212,163.60503,162.34216,161.85597,165.76636,176.82609680000002
113.41076,40.565202,42.597047,44.166042,100.09484,108.7989,205.16233,37.749503,36.550804,31.048125,99.982829,117.04162,116.55139,33.578972,31.352084,29.768023,123.14473,132.09876,118.89393,214.68825,224.50853,232.73455,242.40391,247.03054,208.80521,213.92427,217.36641,230.31048,234.876,191.80353,187.18617,190.54046,212.73735,221.04998,168.1446,163.25465,172.52328,193.63907,205.5923,161.04674,159.52221,162.93636,176.63691,189.86137,200.9249252
113.72779,40.168529,42.778901,44.208901,100.79965,109.27521,199.16047,37.852549,36.759897,31.179337,100.79322,117.3833,116.96285,33.675847,31.446858,30.002119,123.27267,133.54109,119.37988,221.28552,222.71164,222.02279,220.39419,219.59826,226.76226,228.73965,228.13398,226.82161,227.32287,224.12987,226.62391,229.60561,230.76553,228.64681,204.76661,205.58195,223.94905,230.28671,228.15038,170.29095,180.97015,210.27212,222.20775,223.23123,219.330856
114.02097,39.857956,42.941397,44.225633,101.49632,110.14517,193.70157,37.934455,36.988091,31.334764,101.54717,117.69024,117.5339,33.787815,31.569587,30.239521,123.62268,134.87477,119.84337,198.53753,197.31248,196.92519,196.77877,196.84169,202.0489,200.00285,199.59252,199.35913,203.40488,208.86087,205.20153,203.66361,202.48614,206.08263,214.21759,211.53948,209.04251,205.1146,203.75771,209.68284,214.54628,214.05714,208.26613,204.03294,204.45423759999997
114.3066,39.752471,43.090165,44.25813,102.03954,111.24282,192.22639,37.997259,37.22575,31.520111,102.23812,117.94087,118.31052,33.911918,31.710581,30.461291,124.16224,136.01516,120.30024,196.17796,197.70528,195.09516,192.53706,191.5846,192.37508,192.71854,191.9529,192.31668,193.05135,192.35042,192.1573,192.14954,193.62627,196.01533,193.79535,193.22004,192.78909,192.6932,193.85319,196.88282,195.04105,193.3726,192.03824,192.56045,193.52237999999997
114.62073,39.721974,43.249636,44.327202,102.56015,112.43834,201.90091,38.048281,37.495218,31.76336,102.96085,118.17793,119.17813,34.059939,31.876954,30.688649,124.58785,136.99038,120.74623,201.85516,199.21144,193.36659,190.54415,188.29334,195.68603,192.82618,188.13053,187.49576,187.29745,190.23763,188.70204,187.87719,187.86301,188.01051,188.67264,188.28808,187.92899,187.48387,187.26322,188.84499,188.24304,187.84831,187.3189,187.40714,189.86784760000003
114.92399,39.906244,43.430185,44.430677,103.14809,113.67482,218.56398,38.086027,37.796896,32.075043,103.71031,118.43693,120.072,34.229387,32.066214,30.935906,124.94974,137.78669,121.18035,198.67115,197.15921,196.47875,196.13856,197.10465,192.75435,189.65618,186.60001,185.79213,185.76816,187.17332,184.04989,183.26561,183.14839,183.13855,184.91145,183.86467,183.27978,182.69297,182.21365,185.14039,183.95152,183.42453,182.69428,182.17736,187.2499804
115.23002,40.266965,43.593359,44.545651,103.90156,114.90683,230.4549,38.108093,38.109539,32.426386,104.42178,118.78539,120.97937,34.403068,32.269489,31.226346,125.42145,138.45392,121.73852,207.12206,210.38016,212.83399,214.87845,220.06868,196.89502,197.33423,197.02458,198.38571,202.99455,186.62613,184.89015,184.37362,186.51621,189.49702,180.6163,179.64424,179.21596,179.25217,179.19421,181.0345,179.67512,179.08,178.48435,178.46389,191.379252
115.52207,40.607116,43.693426,44.644291,104.68678,116.04529,231.75256,38.12061,38.422096,32.776189,105.05159,119.36513,121.88389,34.568392,32.486684,31.588176,125.95987,139.086,122.50399,224.09923,227.15769,228.69551,229.39823,227.16803,213.41037,216.58999,217.46503,219.27316,217.82583,199.14088,200.89742,201.3683,204.44672,203.5848,182.76839,183.52272,185.13223,186.3304,185.9262,176.75608,175.84539,176.22446,176.13938,176.54789,201.42857320000002
115.81932,40.901272,43.75461,44.691846,105.37895,117.00184,227.04972,38.125718,38.72415,33.106141,105.66555,120.13056,122.73418,34.725069,32.722152,32.00927,126.51396,139.71211,123.36395,212.64005,211.26052,212.20385,208.93864,204.7748,218.43729,218.44353,216.79259,212.07037,205.51091,215.90673,217.03731,214.82697,210.97551,202.72447,202.79048,204.78964,202.6616,201.11561,194.59432,180.36447,183.43139,182.97995,181.31692,178.4869,203.80299280000003
116.10507,41.311545,43.806609,44.688079,106.14477,117.92436,220.49285,38.127251,39.00611,33.424812,106.40262,120.86841,123.38943,34.86597,32.985855,32.453958,126.82927,140.31092,124.20639,189.44115,190.6218,191.96326,190.08185,188.38079,196.4228,195.87127,195.75585,192.38771,190.18955,206.26487,204.24718,201.261,196.10231,191.22052,209.61847,206.89686,201.26586,195.29105,189.21713,201.00972,200.53749,192.93188,188.83027,183.66194,195.57890319999998
116.40455,41.864472,43.877744,44.653818,107.33559,118.44384,213.10645,38.129353,39.252604,33.72483,107.26543,121.5036,123.8139,34.980757,33.282919,32.881074,126.8771,140.83277,125.06146,198.30222,202.6829,202.89182,203.12942,196.17753,187.93412,188.48198,187.50077,185.72135,182.91686,188.85643,188.37068,187.85668,184.80513,183.39795,195.41608,192.98363,189.30072,184.78431,182.03225,197.87992,192.77816,187.73704,184.37007,181.4011,190.30836480000002
116.72538,42.407714,43.988877,44.63637,108.86181,118.49002,209.42791,38.132558,39.465896,34.025039,108.24134,122.17737,124.17254,35.072952,33.645176,33.303842,126.82192,141.16591,126.06184,239.34273,238.03201,234.22507,232.6108,231.62121,222.09877,221.10551,215.29893,214.52365,211.92402,196.444,196.97264,190.6705,192.95339,190.12426,186.28083,184.42201,180.82266,179.73858,178.33498,186.99721,182.7458,179.81085,178.13178,176.31632,201.6619404
117.02392,42.665392,44.144642,44.687665,110.05228,118.363,221.57031,38.130347,39.618136,34.29472,109.08468,123.2033,124.58992,35.134345,34.050293,33.689866,126.81206,141.32668,127.04331,223.441,221.83429,220.76801,219.8366,223.29013,223.8821,222.47631,222.1036,222.73693,226.12507,217.72805,216.9162,214.23719,218.75044,219.92976,197.84069,201.05275,194.31794,203.22262,201.30908,185.64042,182.24242,177.64865,182.65261,181.57944,208.86249199999997
117.30543,42.637286,44.339544,44.82779,110.63616,118.32637,235.99668,38.120185,39.692719,34.522396,109.61969,124.47353,125.01036,35.16967,34.468732,34.033071,126.94031,141.5562,127.96194,210.49484,210.87952,210.48922,212.80906,214.98165,212.06186,211.8674,212.10306,212.7145,215.69432,212.68975,213.09811,214.01635,215.0505,217.01135,209.16046,211.06086,211.56497,214.45392,213.67982,199.81852,201.24236,198.84619,207.73209,201.31306,210.59334960000004
117.62541,42.436393,44.614581,45.072817,110.77391,118.3692,244.70813,38.105276,39.681212,34.73639,110.00006,125.57661,125.40594,35.191148,34.937551,34.374116,127.19857,141.96104,129.09832,208.43413,213.30931,210.78863,208.69169,200.42627,205.05523,207.6871,207.55425,207.14563,202.43212,205.26376,206.19602,206.83657,207.75156,206.07876,205.67261,207.20163,207.85278,208.51615,207.49594,205.07017,206.72471,207.07001,207.38761,204.07655,206.8287676
117.90175,42.29407,44.962115,45.385358,110.67456,118.52488,244.73813,38.088803,39.590763,34.93597,110.28895,126.15515,125.82928,35.206457,35.414944,34.70231,127.49074,142.37311,130.33945,210.2559,205.64301,200.4622,198.42552,196.74025,205.59338,205.56622,199.42304,195.22488,191.33609,202.5303,204.32495,201.16321,197.14871,192.77536,201.05855,202.80732,202.24549,199.76135,193.74686,201.27584,202.57222,202.80084,200.32418,195.1452,200.3340348
118.23453,42.490703,45.364355,45.734467,110.56863,118.68849,240.82543,38.07186,39.450575,35.131266,110.50741,126.32828,126.41778,35.228073,35.913972,35.03495,127.71978,142.73288,131.49622,201.90364,201.41256,199.66667,197.23596,194.41361,198.48031,196.87322,194.74549,192.73129,188.68115,198.50185,195.98079,192.75918,190.25679,187.13553,198.48979,197.69953,193.85241,189.27789,185.73752,198.00383,198.5022,195.25238,189.35027,185.01094,194.478192
118.51611,43.01361,45.742146,46.10273,110.63915,118.78934,235.80801,38.060527,39.310168,35.319679,110.84801,126.57089,127.08683,35.269119,36.432756,35.363472,127.86262,143.08245,132.41108,196.333,193.68156,192.1684,193.00207,191.11481,194.60609,192.76032,189.09967,186.64493,185.72462,192.04977,191.50319,188.29798,185.97664,183.67267,192.0542,190.9738,187.74001,184.66843,182.22887,193.08213,191.74773,186.91779,182.29964,180.54211,189.15561720000002
118.81767,43.453617,45.978279,46.482143,110.92284,118.80865,231.30045,38.072668,39.210016,35.49121,111.7319,127.13057,127.78453,35.348105,36.936244,35.661834,127.99804,143.48475,133.08754,215.88446,225.15108,226.75108,231.58397,224.67861,193.63667,199.86151,201.04684,207.317,202.1914,186.97721,186.34825,185.27478,187.266,185.58873,186.60521,185.88166,182.91547,181.1212,180.46087,187.03065,186.03903,181.42378,179.31637,178.9752,195.5730812
119.11014,43.257946,46.177584,46.897639,111.38107,118.76967,228.34917,38.127472,39.161339,35.667637,112.85352,127.92205,128.38119,35.48317,37.442978,35.956262,128.31679,143.92175,133.71352,236.95678,235.2083,231.46771,229.65242,227.25215,230.8514,231.4742,228.25736,227.80768,224.26512,212.34728,215.10962,214.03404,217.70366,210.95641,189.83245,192.496,193.21071,198.21122,193.52016,180.89202,181.15172,179.67504,181.75845,183.21972,209.89246480000003
119.4277,42.71569,46.413753,47.337924,112.01733,118.91219,228.56618,38.238115,39.171406,35.862104,113.73918,128.69822,128.66785,35.67908,37.933919,36.23982,129.43818,144.2945,134.34384,217.36335,214.32258,212.29039,209.82256,206.67692,220.16879,217.05257,215.41682,212.89321,211.2597,220.92885,218.29197,216.70719,214.23376,210.76226,215.70379,214.09766,212.87187,210.72097,205.72871,195.33957,199.03648,200.98788,201.48516,196.61616,210.8311668
119.7264,42.431908,46.593836,47.758685,112.72461,119.45204,228.73841,38.400136,39.23356,36.085207,114.22795,129.24295,128.83388,35.915793,38.388636,36.50579,131.16476,144.74709,134.97097,205.33517,203.31194,200.85875,197.77351,195.32035,206.02201,203.72721,201.16942,198.20067,196.69375,206.67346,204.46903,202.28432,200.27262,198.7128,207.71458,205.62084,202.9731,199.98608,197.72464,206.99036,205.06279,202.35316,198.35198,195.57863,201.7272468
120.03397,42.376736,46.572059,48.137208,113.40186,120.17258,225.81601,38.610144,39.338366,36.341873,114.38994,129.56646,129.25518,36.170343,38.783981,36.758124,132.46975,145.51801,135.51982,198.58193,199.51713,202.19259,204.56859,198.09195,197.77189,195.80563,194.27007,194.15236,195.30303,198.30637,195.34701,192.88027,191.92217,193.80275,198.13945,194.85904,192.40967,191.20703,190.90282,197.65592,195.09039,192.49013,190.09658,188.70299,195.3627104
120.30625,42.278382,46.435827,48.483414,114.00772,120.74477,221.92033,38.853393,39.468856,36.607902,114.44799,129.77268,129.88322,36.413616,39.090003,36.982289,133.20401,146.42537,136.00897,211.71112,215.97562,211.69227,205.42607,200.35205,198.04245,202.55661,203.03418,201.74024,199.89861,192.5884,192.45299,193.40583,196.02075,198.61159,191.75544,188.96671,188.80107,191.49523,194.45415,191.29745,188.39009,186.99886,186.44428,186.68658,196.75194559999997
120.62089,41.726402,46.379492,48.844514,114.60347,121.21965,216.51481,39.139262,39.62903,36.891499,114.60588,129.93882,130.56154,36.659511,39.324817,37.185165,133.58022,147.41641,136.64191,208.47126,201.04625,194.93034,192.64661,192.66317,207.98877,203.18428,196.9955,194.45979,194.28486,199.44136,200.10467,196.75953,195.49308,195.22175,190.84042,192.67056,193.42053,194.40733,194.53094,187.77369,187.37655,188.81511,190.12534,190.12505,195.35106959999996
120.90138,41.107526,46.538087,49.173637,115.18606,121.70666,210.51916,39.442829,39.809396,37.187548,115.10327,130.08792,131.18026,36.905818,39.485905,37.349418,133.70246,148.48372,137.25737,190.37932,190.70137,195.17905,202.92705,215.658,192.89168,189.83153,188.83973,190.62963,198.53918,196.40587,192.83493,189.91629,189.10488,190.87061,194.47774,192.97684,190.65382,189.77589,189.1238,190.19984,190.22469,189.27998,188.98691,188.04207,192.73802799999999
121.22425,41.169986,46.839521,49.497549,115.81094,122.30894,205.75867,39.737042,40.005557,37.490082,115.82782,130.29416,131.71241,37.15597,39.577943,37.466911,133.71602,149.62834,137.5517,210.71333,220.12458,223.37369,227.30499,231.29355,197.43957,204.93964,210.76272,217.81467,223.07623,188.8307,191.0174,194.42635,200.7403,210.50612,188.83657,186.96117,186.83598,190.94481,198.38696,188.31298,186.41491,185.47326,186.60324,188.94493,201.603146
121.50639,41.965513,47.121518,49.902448,116.50051,122.97876,212.78556,39.988814,40.210178,37.77539,116.4454,130.68253,132.21863,37.39839,39.614592,37.551036,133.85139,150.76032,137.56374,223.01274,224.35837,225.82745,228.66882,230.07723,218.88407,220.72563,224.0631,226.89974,227.09179,210.19798,213.34143,217.82208,220.86849,220.72571,193.32185,196.30018,203.02979,210.16788,214.48505,184.80266,185.92678,190.96415,199.76403,203.88935,212.60865400000003
121.81214,43.110244,47.2386,50.347859,117.19252,123.62129,231.79155,40.149446,40.405853,38.021734,116.88601,131.29799,132.75518,37.616404,39.612106,37.616679,134.23027,151.76263,137.5094,225.71337,225.40405,225.54361,226.56477,226.01716,220.54622,221.26059,221.68738,222.01742,219.88924,218.18798,219.60187,219.87953,218.18397,215.76575,211.79348,213.65989,216.48585,216.03446,215.72236,197.15788,201.52876,208.5525,212.30051,213.883,217.335264
122.11636,44.373881,47.265471,50.740254,117.932,124.29334,244.14209,40.203868,40.59388,38.24557,117.2081,132.1328,133.26776,37.822717,39.590198,37.682319,134.62442,152.63594,137.53319,240.02428,235.77439,230.76046,225.23498,223.8055,227.88737,227.86075,224.88521,221.5494,219.11099,220.01136,220.28608,217.54465,214.09712,210.20598,215.01588,214.76142,211.64298,208.41449,207.36684,209.24989,210.69004,209.68745,208.41111,208.75573,218.521374
122.41663,45.598914,47.357225,51.030708,118.6899,125.15619,246.43517,40.16398,40.736493,38.450176,117.39972,133.04835,133.61553,38.013428,39.561197,37.765251,134.9282,153.3382,137.61968,232.50894,224.49606,215.71075,212.37372,209.10929,224.47775,218.97109,213.71692,211.3899,208.72412,218.82038,217.26625,211.56546,208.73291,207.6446,215.5577,213.23824,206.54616,203.87504,203.67268,210.69033,208.34632,202.10309,200.5587,203.23376,212.13320639999995
122.7169,46.704717,47.571822,51.276208,119.47592,126.64552,244.54603,40.079591,40.802933,38.643968,117.53553,133.91922,133.8865,38.200327,39.531664,37.898362,135.25652,153.89713,137.8055,225.07568,219.80346,213.11677,213.09204,207.84339,213.6666,207.87464,205.57505,204.65407,201.55356,208.10864,205.21179,202.38336,201.54378,200.06838,205.62942,203.04926,199.60663,198.8296,198.51979,204.39258,200.44207,196.08761,195.69611,198.66601,205.21961159999998
123.01718,47.629139,47.886113,51.548335,120.30202,128.0054,242.09182,39.992346,40.785213,38.830546,117.64707,134.77511,134.1484,38.393476,39.507849,38.118824,135.64709,154.32451,138.26124,226.92306,226.47335,222.4934,225.52418,217.47803,213.52206,213.30057,209.9122,210.45906,203.1223,203.27131,202.9601,201.08597,200.13526,196.044,198.08798,197.27483,195.69502,195.2939,193.11163,195.99164,193.33644,191.31223,191.1803,193.27449,204.69053240000002
123.30544,48.37495,48.271468,51.869369,121.15773,128.98681,242.37754,39.931174,40.712804,38.997275,117.78799,135.70057,134.29025,38.589678,39.501024,38.424905,135.98676,154.65761,138.91836,245.592,246.72528,245.15758,245.80705,239.40159,231.35449,234.43231,230.3552,231.69988,223.53594,214.84627,217.78827,212.58821,214.71313,208.25579,201.21754,201.90752,198.08011,198.82845,193.32168,192.1789,191.63332,188.7752,188.2613,189.5561,215.44052440000004
123.60271,49.038657,48.713452,52.259304,122.03332,129.51147,262.19655,39.905624,40.620085,39.129067,118.0195,136.71523,134.34293,38.781372,39.523158,38.786286,136.33906,154.95937,139.58975,244.44327,244.26163,244.48404,245.16736,241.09383,241.28439,241.87029,239.63931,236.52651,232.44036,235.33722,235.7122,230.64305,228.85183,223.40994,221.93064,219.86472,214.49209,216.54671,210.11519,204.29809,200.6663,195.05149,199.28159,196.20567,225.7447088
123.91814,49.739921,49.226194,52.693704,122.95187,129.78151,284.65282,39.938153,40.528366,39.232848,118.3453,137.78996,134.52383,38.967679,39.590728,39.159619,136.66546,155.25985,140.15763,237.13576,237.25872,239.8481,240.51755,234.79665,234.94356,235.15511,234.71733,234.94645,231.36403,232.22931,232.97289,230.49127,228.28189,226.49338,229.22148,229.38245,223.13873,220.59705,216.01636,220.16909,216.64028,210.6205,212.85313,204.54833,227.77357600000002
124.20727,50.481284,49.763743,53.094307,123.74436,130.36249,290.63721,40.038736,40.461308,39.33887,118.74422,138.78659,134.95079,39.130601,39.71554,39.464613,136.9201,155.51825,140.53319,245.72891,240.85978,232.65928,222.58408,213.65477,234.65509,234.12215,229.98235,224.54033,216.25285,226.99014,228.72221,227.48612,224.72327,216.54156,223.65306,224.94083,223.09271,221.72059,215.25137,222.10524,220.00457,214.61415,214.1661,206.83756,224.2355628
124.51604,51.276933,50.314282,53.45454,124.44081,131.53168,295.35311,40.201655,40.430279,39.480432,119.2322,139.6543,135.45114,39.252286,39.914754,39.656673,137.23554,155.70289,140.84764,236.27417,228.74279,224.23635,228.78756,235.73405,227.56932,220.8735,213.60747,212.17117,216.54694,225.81485,221.07958,212.37455,206.73822,206.11956,221.12531,222.22348,214.56734,207.66376,201.6937,219.68667,219.83181,212.55259,206.83135,198.93313,217.67116880000006
124.82482,52.092818,50.887481,53.817755,125.12149,132.74276,303.398,40.418261,40.442389,39.687645,119.83673,140.41542,135.8865,39.320805,40.207451,39.731163,137.88897,155.69661,141.35991,271.90459,270.36981,270.11462,269.09203,257.14788,228.83255,239.8341,245.31131,252.84249,249.00715,213.04136,214.53299,218.8634,230.737,237.0918,214.48715,207.96169,205.17956,212.29474,224.80738,214.38929,206.16969,199.11154,201.51272,211.39472,230.64126240000002
125.10272,52.812162,51.424977,54.192235,125.67121,133.91534,311.05199,40.659818,40.497243,39.945188,120.70037,141.19404,136.27496,39.338793,40.573789,39.718571,138.43687,155.53768,142.03437,278.39969,264.10448,249.24811,241.69506,235.53006,267.10137,260.22212,246.1106,234.14953,225.87318,245.73177,253.95443,245.92694,237.39185,228.17795,222.26051,236.27489,235.9639,237.67256,231.3467,207.04437,214.64604,220.41313,231.04559,231.17526,239.25840359999992
125.40783,53.427094,51.932881,54.614737,126.08821,134.84683,316.29232,40.918444,40.596952,40.23967,121.68641,142.13471,136.71139,39.332968,41.012081,39.671276,138.65717,155.47928,142.6927,273.02815,275.871,278.10877,283.1867,271.61782,253.78013,255.17184,257.30433,261.50966,250.11782,239.03026,236.46185,237.16959,237.71509,227.89889,235.5025,230.23266,225.37253,221.65787,215.51358,230.04565,231.23925,223.56312,219.12476,215.91849,243.44569239999998
125.70179,53.911,52.400626,55.091734,126.44797,135.57931,318.67704,41.187239,40.746731,40.543209,122.98162,143.12842,137.16396,39.339078,41.498282,39.624095,138.89988,155.73081,143.30308,291.95003,306.40403,303.28906,291.21082,274.39097,286.37002,291.88743,283.42488,274.85165,264.19453,273.4787,277.55876,268.80802,262.24473,253.29089,252.77994,260.46794,253.11557,242.2615,232.4373,234.54768,241.3946,233.32412,223.12983,216.00694,263.71279759999993
126.02487,54.099127,52.815985,55.60758,126.78956,136.08094,321.39625,41.471022,40.955783,40.818458,124.86375,143.90999,137.7042,39.388535,42.00973,39.601056,139.95015,156.43406,143.88996,298.2759,287.30807,265.11935,254.31542,250.34922,293.41332,285.81345,263.06121,253.71667,249.20277,289.14727,281.44058,258.88474,252.8425,246.53729,279.26819,272.01838,252.99403,247.64256,240.17289,269.96767,259.02066,240.65747,234.03831,229.01226,262.16880719999995
